compare,timestampA,timestampB,hungarian
316,2009-06-18_08-20-02,2009-06-18_13-23-58,0.8103159071847916
317,2009-06-18_13-23-58,2009-06-18_19-59-51,0.8296946347031966
318,2009-06-18_19-59-51,2009-06-19_12-10-38,0.818874643874644
319,2009-06-19_12-10-38,2009-06-19_13-14-48,0.810675039246468
320,2009-06-19_13-14-48,2009-06-19_13-45-01,0.7996511425082852
321,2009-06-19_13-45-01,2009-06-19_13-51-29,0.823630136986301
322,2009-06-19_13-51-29,2009-06-26_01-55-45,0.8505279680365297
323,2009-06-26_01-55-45,2009-07-03_22-16-17,0.8111467236467238
324,2009-07-03_22-16-17,2009-07-04_16-50-43,0.7511386155825194
325,2009-07-04_16-50-43,2009-07-05_12-49-29,0.8282515732016825
326,2009-07-05_12-49-29,2009-07-06_23-24-20,0.7533636964155338
327,2009-07-06_23-24-20,2009-07-11_21-36-13,0.6990873533246413
328,2009-07-11_21-36-13,2009-07-22_00-31-27,0.8362403697996917
329,2009-07-22_00-31-27,2009-07-27_02-55-02,0.6902038939138433
330,2009-07-27_02-55-02,2009-08-13_00-59-32,0.7924451939291735
331,2009-08-13_00-59-32,2009-08-21_00-05-51,0.7798676871189515
332,2009-08-21_00-05-51,2009-08-21_13-18-31,0.7754028066528067
333,2009-08-21_13-18-31,2009-08-21_14-40-29,0.7913277310924371
334,2009-08-21_14-40-29,2009-08-22_18-00-39,0.8093828135280958
335,2009-08-22_18-00-39,2009-09-04_02-21-13,0.785366495591525
336,2009-09-04_02-21-13,2009-09-06_15-06-25,0.8609395973154362
337,2009-09-06_15-06-25,2009-09-13_14-57-24,0.8045973154362416
338,2009-09-13_14-57-24,2009-09-15_23-40-08,0.8277404921700221
339,2009-09-15_23-40-08,2009-09-19_22-29-42,0.799651854041449
340,2009-09-19_22-29-42,2009-09-20_04-28-22,0.7909212730318258
341,2009-09-20_04-28-22,2009-09-26_14-31-04,0.7672691021353226
342,2009-09-26_14-31-04,2009-10-02_01-29-25,0.8428093645484949
343,2009-10-02_01-29-25,2009-10-06_22-13-37,0.824856439704676
344,2009-10-06_22-13-37,2009-10-09_22-11-30,0.7611112861057735
345,2009-10-09_22-11-30,2009-10-14_00-29-28,0.8034693877551018
346,2009-10-14_00-29-28,2009-10-14_11-52-01,0.8572789115646258
347,2009-10-14_11-52-01,2009-10-17_21-38-19,0.8235714285714286
348,2009-10-17_21-38-19,2009-10-19_18-56-26,0.8199319727891159
349,2009-10-19_18-56-26,2009-10-25_04-35-22,0.7976039933444261
350,2009-10-25_04-35-22,2009-10-27_10-47-49,0.8070881863560728
351,2009-10-27_10-47-49,2009-10-27_17-34-36,0.8320825834493529
352,2009-10-27_17-34-36,2009-11-01_23-05-09,0.7728161031854599
353,2009-11-01_23-05-09,2009-11-02_10-49-02,0.8254185395088266
354,2009-11-02_10-49-02,2009-11-08_18-03-09,0.8038240171690564
355,2009-11-08_18-03-09,2009-11-21_18-32-19,0.8335772119793191
356,2009-11-21_18-32-19,2009-11-22_03-43-55,0.75820988616872
357,2009-11-22_03-43-55,2009-11-23_06-20-09,0.7530045457375928
358,2009-11-23_06-20-09,2009-11-27_02-35-15,0.8023064250411861
359,2009-11-27_02-35-15,2009-12-05_17-56-25,0.8066996155958265
360,2009-12-05_17-56-25,2009-12-07_01-37-34,0.7934038778355089
361,2009-12-07_01-37-34,2009-12-11_02-21-10,0.7472302656427041
362,2009-12-11_02-21-10,2010-01-06_08-54-49,0.8075131530444692
363,2010-01-06_08-54-49,2010-01-06_09-19-04,0.7753094680495148
364,2010-01-06_09-19-04,2010-01-13_18-31-29,0.781833389093342
365,2010-01-13_18-31-29,2010-01-13_18-55-37,0.7822348611575776
366,2010-01-13_18-55-37,2010-01-14_01-11-54,0.7860327868852461
367,2010-01-14_01-11-54,2010-01-18_02-08-30,0.7928314238952536
368,2010-01-18_02-08-30,2010-01-18_04-57-17,0.7507598784194529
369,2010-01-18_04-57-17,2010-01-20_02-45-23,0.7998256016742238
370,2010-01-20_02-45-23,2010-01-20_02-47-37,0.8034961869276037
371,2010-01-20_02-47-37,2010-01-23_00-10-40,0.805143868661275
372,2010-01-23_00-10-40,2010-01-23_23-37-52,0.7291946094398671
373,2010-01-23_23-37-52,2010-01-24_22-52-21,0.8286389474356518
374,2010-01-24_22-52-21,2010-01-25_13-39-24,0.7803961975669745
375,2010-01-25_13-39-24,2010-01-29_09-11-47,0.7369579288025889
376,2010-01-29_09-11-47,2010-01-30_18-09-18,0.7681877022653723
