compare,timestampA,timestampB,hungarian
234,2008-08-28_22-42-52,2008-08-29_08-37-07,0.5978563021211588
235,2008-08-29_08-37-07,2008-09-01_15-26-12,0.6015081060701272
236,2008-09-01_15-26-12,2008-09-04_13-22-58,0.6019092486982397
237,2008-09-04_13-22-58,2008-09-13_14-59-38,0.5993379119521717
238,2008-09-13_14-59-38,2008-09-16_19-35-42,0.6070764983808467
239,2008-09-16_19-35-42,2008-09-22_21-34-24,0.5990161853379881
240,2008-09-22_21-34-24,2008-09-25_10-48-06,0.6047218453188604
241,2008-09-25_10-48-06,2008-09-25_11-50-13,0.600935064935065
242,2008-09-25_11-50-13,2008-09-26_15-14-56,0.5987012987012987
243,2008-09-26_15-14-56,2008-09-27_14-01-22,0.5989902160832948
244,2008-09-27_14-01-22,2008-09-28_13-50-57,0.6037323037323037
245,2008-09-28_13-50-57,2008-10-02_13-30-31,0.6046589446589449
246,2008-10-02_13-30-31,2008-10-12_11-20-08,0.6037512846865364
247,2008-10-12_11-20-08,2008-10-13_08-53-43,0.597948668092553
248,2008-10-13_08-53-43,2008-10-15_14-50-14,0.5975544664952201
249,2008-10-15_14-50-14,2008-10-20_08-43-10,0.5981816845149116
250,2008-10-20_08-43-10,2008-10-21_17-14-26,0.5987208077045606
251,2008-10-21_17-14-26,2008-10-24_10-49-49,0.59742397137746
252,2008-10-24_10-49-49,2008-10-24_19-48-47,0.6051135005973717
253,2008-10-24_19-48-47,2008-10-24_22-43-27,0.5958230958230959
254,2008-10-24_22-43-27,2008-10-26_00-24-38,0.5997484909456742
255,2008-10-26_00-24-38,2008-10-26_11-08-14,0.6020372233400402
256,2008-10-26_11-08-14,2008-10-27_21-30-39,0.6016389432485323
257,2008-10-27_21-30-39,2008-10-29_01-19-15,0.6030577299412916
258,2008-10-29_01-19-15,2008-10-29_01-20-13,0.6028169014084506
259,2008-10-29_01-20-13,2008-11-06_00-49-59,0.6056088744858533
260,2008-11-06_00-49-59,2008-11-06_23-07-42,0.5965361803084223
261,2008-11-06_23-07-42,2008-11-06_23-41-38,-1.0
262,2008-11-06_23-41-38,2008-11-06_23-42-42,-1.0
263,2008-11-06_23-42-42,2008-11-07_01-12-16,0.5946262218347024
264,2008-11-07_01-12-16,2008-11-09_02-23-42,0.5928364921297785
265,2008-11-09_02-23-42,2008-11-10_09-33-42,0.6028467625541234
266,2008-11-10_09-33-42,2008-11-10_13-32-50,0.6023998822143699
267,2008-11-10_13-32-50,2008-11-10_18-52-35,0.5976868153364632
268,2008-11-10_18-52-35,2008-11-14_21-18-45,0.6007127514157393
269,2008-11-14_21-18-45,2008-11-22_18-41-41,0.6037639132981842
270,2008-11-22_18-41-41,2008-11-24_13-25-20,0.5988762098071736
271,2008-11-24_13-25-20,2008-11-29_09-05-50,0.5911033274956218
272,2008-11-29_09-05-50,2008-12-03_18-48-39,0.6017980151780501
273,2008-12-03_18-48-39,2008-12-04_12-05-26,0.5901446632919896
274,2008-12-04_12-05-26,2009-01-22_13-27-14,0.5872944622944621
275,2009-01-22_13-27-14,2009-01-23_02-07-14,0.6051181843864771
276,2009-01-23_02-07-14,2009-01-31_14-22-24,0.6043883604859213
277,2009-01-31_14-22-24,2009-01-31_21-45-57,0.5973726339579998
278,2009-01-31_21-45-57,2009-02-03_23-59-41,0.5961222091656874
279,2009-02-03_23-59-41,2009-02-04_23-43-44,0.6023501762632197
280,2009-02-04_23-43-44,2009-02-14_12-13-13,0.6053907310451812
281,2009-02-14_12-13-13,2009-02-14_12-19-37,0.6010034904013963
282,2009-02-14_12-19-37,2009-02-14_12-58-48,0.5958941857260952
283,2009-02-14_12-58-48,2009-02-14_13-17-48,0.600486819142096
284,2009-02-14_13-17-48,2009-02-18_13-23-46,0.599147798100678
285,2009-02-18_13-23-46,2009-02-24_10-03-22,0.5872940323202102
286,2009-02-24_10-03-22,2009-02-24_10-05-15,0.5926749384398385
287,2009-02-24_10-05-15,2009-03-05_09-26-17,0.6054172942217123
288,2009-03-05_09-26-17,2009-03-08_09-30-56,0.5948540798094103
289,2009-03-08_09-30-56,2009-03-08_23-46-48,0.5949731983323406
290,2009-03-08_23-46-48,2009-03-20_22-17-13,0.601087962962963
291,2009-03-20_22-17-13,2009-03-28_02-13-01,0.6002546296296294
292,2009-03-28_02-13-01,2009-03-28_12-12-58,0.6046730324074072
293,2009-03-28_12-12-58,2009-03-29_00-52-41,0.6021412037037036
294,2009-03-29_00-52-41,2009-03-29_17-13-20,0.6029128086419752
295,2009-03-29_17-13-20,2009-03-31_23-41-53,0.5968846450617283
296,2009-03-31_23-41-53,2009-04-02_10-02-37,0.6014880952380952
297,2009-04-02_10-02-37,2009-04-05_09-02-11,0.592133476279818
298,2009-04-05_09-02-11,2009-04-07_20-07-23,0.5980746895381044
299,2009-04-07_20-07-23,2009-04-13_14-23-12,0.6020916568742652
300,2009-04-13_14-23-12,2009-04-20_22-04-21,0.5983162100456623
301,2009-04-20_22-04-21,2009-04-22_21-35-52,0.5985760457164271
302,2009-04-22_21-35-52,2009-04-25_12-19-35,0.5918309991100283
303,2009-04-25_12-19-35,2009-04-25_13-16-53,0.5987258036956575
304,2009-04-25_13-16-53,2009-04-26_01-08-51,0.6022530329289428
305,2009-04-26_01-08-51,2009-04-29_12-01-51,0.5994051045864518
306,2009-04-29_12-01-51,2009-05-01_03-00-04,0.5979469215986767
307,2009-05-01_03-00-04,2009-05-14_00-23-34,0.5953872633390708
308,2009-05-14_00-23-34,2009-05-17_16-44-54,0.5947079037800688
309,2009-05-17_16-44-54,2009-05-19_17-36-16,0.5978665521191293
310,2009-05-19_17-36-16,2009-05-25_04-15-37,0.6024484536082476
311,2009-05-25_04-15-37,2009-06-03_12-47-26,0.6041842823665837
312,2009-06-03_12-47-26,2009-06-10_13-39-35,0.6023409645336836
313,2009-06-10_13-39-35,2009-06-16_12-05-21,0.5965706511540626
